"DISTRICTE","CODI_ILLA","SECC_CENS","BARRI","NOM_DISTRICTE","NOM_BARRI","AEB","HABITANTS","NUM_PARC","NUM_LOCALS","NUM_VIVENDES","NUM_PARKINGS","NUM_ALTRES","SUP_CONS","SUP_SOBRE_RASANT","SUP_SOTA_RASANT","SUP_LOCALS","SUP_SERVEIS","SUP_SOL","DATA_DADES"
"08","94660","049","47","Nou Barris","Can Peguera","166","0","12","12","12","0","0","540","540","0","","","608","02/12/2022 00:02:16"
"08","94670","049","47","Nou Barris","Can Peguera","166","0","8","8","8","0","0","356","356","0","","","408","02/12/2022 00:02:16"
"08","94680","049","47","Nou Barris","Can Peguera","166","0","8","8","8","0","0","356","356","0","","","409","02/12/2022 00:02:16"
"08","94690","049","47","Nou Barris","Can Peguera","166","0","12","12","12","0","0","718","718","0","","","1052","02/12/2022 00:02:16"
"08","94700","049","47","Nou Barris","Can Peguera","166","0","12","12","12","0","0","714","714","0","","","1050","02/12/2022 00:02:16"
"08","94711","049","47","Nou Barris","Can Peguera","166","0","4","32","30","0","2","1927","1927","0","","","1099","02/12/2022 00:02:16"
"08","94712","049","47","Nou Barris","Can Peguera","166","0","1","0","0","0","0","0","0","0","","","1093","02/12/2022 00:02:16"
"08","94720","049","47","Nou Barris","Can Peguera","166","0","12","12","12","0","0","720","720","0","","","1049","02/12/2022 00:02:16"
"08","94730","049","47","Nou Barris","Can Peguera","166","0","12","12","12","0","0","720","720","0","","","1050","02/12/2022 00:02:16"
"08","94740","049","47","Nou Barris","Can Peguera","166","0","12","12","12","0","0","718","718","0","","","1046","02/12/2022 00:02:16"
"08","94750","049","47","Nou Barris","Can Peguera","166","0","12","12","12","0","0","712","712","0","","","1053","02/12/2022 00:02:16"
"08","94760","049","47","Nou Barris","Can Peguera","166","0","12","12","12","0","0","722","722","0","","","1047","02/12/2022 00:02:16"
"08","94770","049","47","Nou Barris","Can Peguera","166","0","12","12","12","0","0","716","716","0","","","1047","02/12/2022 00:02:16"
"08","94780","049","47","Nou Barris","Can Peguera","166","0","12","12","12","0","0","712","712","0","","","1057","02/12/2022 00:02:16"
"08","94790","049","47","Nou Barris","Can Peguera","166","0","12","12","12","0","0","712","712","0","","","1047","02/12/2022 00:02:16"
"08","94800","049","47","Nou Barris","Can Peguera","166","0","16","44","25","1","14","2655","2655","0","","","2569","02/12/2022 00:02:16"
"08","94813","??","??","Nou Barris","??","??","0","2","72","51","17","0","4452","3777","675","","","33241","02/12/2022 00:02:16"
"08","94815","??","??","Nou Barris","??","??","0","5","625","184","263","78","33989","27661","6328","","","41217","02/12/2022 00:02:16"
"08","94845","051","48","Nou Barris","la Guineueta","167","0","10","568","240","221","64","35031","28787","6244","","","8382","02/12/2022 00:02:16"
"08","94846","051","48","Nou Barris","la Guineueta","167","0","1","839","250","509","22","51646","31274","20372","","","6948","02/12/2022 00:02:16"
"08","94847","055","48","Nou Barris","la Guineueta","167","0","10","1387","669","550","168","90600","76238","14362","","","18232","02/12/2022 00:02:16"
"08","94848","055","48","Nou Barris","la Guineueta","167","0","4","259","103","110","46","19297","13943","5354","","","4891","02/12/2022 00:02:16"
"08","94851","037","45","Nou Barris","Porta","163","0","5","70","32","0","20","6050","5076","974","","","1546","02/12/2022 00:02:16"
"08","94852","037","45","Nou Barris","Porta","163","0","5","66","51","0","14","6545","4137","2408","","","2592","02/12/2022 00:02:16"
"08","94860","036","45","Nou Barris","Porta","163","0","12","232","136","0","25","17166","15884","1282","","","5469","02/12/2022 00:02:16"
"08","94870","034","45","Nou Barris","Porta","163","0","2","614","170","411","33","26169","14958","11211","","","5641","02/12/2022 00:02:16"
"08","94880","034","45","Nou Barris","Porta","163","0","11","425","273","0","31","27787","26144","1643","","","4272","02/12/2022 00:02:16"
"08","94891","033","45","Nou Barris","Porta","163","0","18","316","258","1","46","21228","21228","0","","","4506","02/12/2022 00:02:16"
"08","94892","033","45","Nou Barris","Porta","163","0","1","0","0","0","0","0","0","0","","","1408","02/12/2022 00:02:16"
"08","94901","033","45","Nou Barris","Porta","163","0","18","347","287","4","51","26583","25466","1117","","","5361","02/12/2022 00:02:16"
"08","94902","032","45","Nou Barris","Porta","163","0","13","439","185","220","24","27873","17946","9927","","","7998","02/12/2022 00:02:16"
"08","94911","033","45","Nou Barris","Porta","163","0","10","394","75","281","13","15114","8017","7097","","","3102","02/12/2022 00:02:16"
"08","94912","032","45","Nou Barris","Porta","163","0","16","336","207","62","44","22208","19856","2352","","","4605","02/12/2022 00:02:16"
"08","94920","031","45","Nou Barris","Porta","163","0","11","270","228","0","42","16849","16715","134","","","3304","02/12/2022 00:02:16"
"08","94930","031","45","Nou Barris","Porta","163","0","2","636","343","188","104","37017","31388","5629","","","4656","02/12/2022 00:02:16"
"08","94940","032","45","Nou Barris","Porta","163","0","6","144","87","40","17","9033","7289","1744","","","1859","02/12/2022 00:02:16"
"08","94950","032","45","Nou Barris","Porta","163","0","15","231","59","165","2","10843","6501","4342","","","11726","02/12/2022 00:02:16"
"08","94961","035","45","Nou Barris","Porta","163","0","25","948","406","290","139","56534","42644","13890","","","17559","02/12/2022 00:02:16"
"08","94971","036","45","Nou Barris","Porta","163","0","10","192","192","0","0","10296","10296","0","","","3009","02/12/2022 00:02:16"
"08","94972","036","45","Nou Barris","Porta","163","0","15","336","308","0","28","20350","20159","191","","","9736","02/12/2022 00:02:16"
"08","94973","035","45","Nou Barris","Porta","163","0","11","192","192","0","0","10716","10716","0","","","4065","02/12/2022 00:02:16"
"08","94980","037","45","Nou Barris","Porta","163","0","27","328","263","31","22","20045","19154","891","","","9716","02/12/2022 00:02:16"
"08","94990","037","45","Nou Barris","Porta","163","0","10","306","185","60","55","24338","20694","3644","","","6191","02/12/2022 00:02:16"
"08","95000","037","45","Nou Barris","Porta","163","0","13","179","118","0","37","13973","12509","1464","","","2501","02/12/2022 00:02:16"
"08","95010","026","45","Nou Barris","Porta","161","0","6","76","62","0","11","5167","5167","0","","","965","02/12/2022 00:02:16"
"08","95020","026","45","Nou Barris","Porta","161","0","12","163","112","12","23","10691","10395","296","","","2347","02/12/2022 00:02:16"
"08","95030","026","45","Nou Barris","Porta","161","0","13","231","142","57","19","14329","12446","1883","","","3240","02/12/2022 00:02:16"
"08","95040","026","45","Nou Barris","Porta","161","0","8","137","123","1","8","8585","8555","30","","","2210","02/12/2022 00:02:16"
"08","95050","025","45","Nou Barris","Porta","161","0","21","270","160","57","32","17760","16292","1468","","","4528","02/12/2022 00:02:16"
"08","95060","025","45","Nou Barris","Porta","161","0","20","182","136","2","32","12194","11625","569","","","3320","02/12/2022 00:02:16"
"08","95070","024","45","Nou Barris","Porta","161","0","17","187","136","1","42","15424","15162","262","","","7273","02/12/2022 00:02:16"
"08","95080","025","45","Nou Barris","Porta","161","0","10","321","249","13","23","20436","19731","705","","","5331","02/12/2022 00:02:16"
"08","95090","024","45","Nou Barris","Porta","161","0","17","472","213","196","40","29570","25014","4556","","","7151","02/12/2022 00:02:16"
"08","95100","024","45","Nou Barris","Porta","161","0","21","598","285","233","60","35940","32566","3374","","","7334","02/12/2022 00:02:16"
"08","95110","023","45","Nou Barris","Porta","161","0","24","318","264","2","40","24663","23820","843","","","5549","02/12/2022 00:02:16"
"08","95121","023","45","Nou Barris","Porta","161","0","1","82","60","0","22","6113","6113","0","","","1747","02/12/2022 00:02:16"
"08","95122","022","45","Nou Barris","Porta","161","0","18","224","168","2","54","17655","16349","1306","","","7314","02/12/2022 00:02:16"
"08","95130","023","45","Nou Barris","Porta","161","0","32","338","218","5","76","27662","25471","2191","","","7340","02/12/2022 00:02:16"
"08","95140","023","45","Nou Barris","Porta","161","0","17","122","74","1","31","8761","8051","710","","","2496","02/12/2022 00:02:16"
"08","95150","021","45","Nou Barris","Porta","161","0","24","455","188","185","49","32886","24731","8155","","","7472","02/12/2022 00:02:16"
"08","95161","021","45","Nou Barris","Porta","161","0","22","216","156","3","47","17184","14584","2600","","","4592","02/12/2022 00:02:16"
"08","95180","020","45","Nou Barris","Porta","161","0","31","331","230","8","61","27516","25294","2222","","","7232","02/12/2022 00:02:16"
"08","95202","029","45","Nou Barris","Porta","162","0","7","941","299","377","119","69154","58569","10585","","","31949","02/12/2022 00:02:16"
"08","95205","021","45","Nou Barris","Porta","161","0","18","566","296","181","73","35882","29828","6054","","","7934","02/12/2022 00:02:16"
"08","95206","029","45","Nou Barris","Porta","162","0","1","3","0","0","3","23431","23431","0","","","35966","02/12/2022 00:02:16"
"08","95207","029","45","Nou Barris","Porta","162","0","1","4","0","0","4","6451","5141","1310","","","26936","02/12/2022 00:02:16"
"08","95208","029","45","Nou Barris","Porta","162","0","1","0","0","0","0","0","0","0","","","32485","02/12/2022 00:02:16"
"08","95209","020","45","Nou Barris","Porta","161","0","31","501","171","126","75","32471","26841","5630","","","6929","02/12/2022 00:02:16"
"08","95210","020","45","Nou Barris","Porta","161","0","12","172","131","2","36","13856","13772","84","","","2230","02/12/2022 00:02:16"
"08","95232","026","45","Nou Barris","Porta","161","0","1","6","0","0","6","1730","1730","0","","","17984","02/12/2022 00:02:16"
"08","95233","026","45","Nou Barris","Porta","161","0","11","762","163","576","14","32855","24414","8441","","","8486","02/12/2022 00:02:16"
"08","95234","022","45","Nou Barris","Porta","161","0","15","814","362","395","52","46975","37115","9860","","","8179","02/12/2022 00:02:16"
"08","95235","022","45","Nou Barris","Porta","161","0","2","3","0","0","3","2381","2313","68","","","4089","02/12/2022 00:02:16"
"08","95241","028","45","Nou Barris","Porta","162","0","32","227","193","0","24","14700","14700","0","","","8287","02/12/2022 00:02:16"
"08","95242","027","45","Nou Barris","Porta","162","0","4","185","65","68","52","9706","5085","4621","","","2736","02/12/2022 00:02:16"
"08","95250","027","45","Nou Barris","Porta","162","0","3","92","38","47","7","5539","3894","1645","","","1620","02/12/2022 00:02:16"
"08","95261","027","45","Nou Barris","Porta","162","0","6","379","136","182","61","19121","13986","5135","","","6973","02/12/2022 00:02:16"
"08","95262","027","45","Nou Barris","Porta","162","0","8","538","208","277","53","24159","17185","6974","","","10688","02/12/2022 00:02:16"
"08","95263","028","45","Nou Barris","Porta","162","0","3","443","292","128","20","28439","26260","2179","","","11412","02/12/2022 00:02:16"
"08","95264","029","45","Nou Barris","Porta","162","0","7","6","0","0","6","12439","12439","0","","","20703","02/12/2022 00:02:16"
"08","95265","029","45","Nou Barris","Porta","162","0","3","86","0","10","76","232376","84814","147562","","","35550","02/12/2022 00:02:16"
"08","95272","027","45","Nou Barris","Porta","162","0","6","3","0","0","3","737","737","0","","","51705","02/12/2022 00:02:16"
"08","95273","029","45","Nou Barris","Porta","162","0","4","279","231","0","47","21515","21515","0","","","9743","02/12/2022 00:02:16"
"08","95276","027","45","Nou Barris","Porta","162","0","1","2","0","0","2","12","12","0","","","137","02/12/2022 00:02:16"
"08","95290","027","45","Nou Barris","Porta","162","0","28","291","195","44","39","17300","16257","1043","","","7715","02/12/2022 00:02:16"
"08","95300","030","45","Nou Barris","Porta","162","0","12","146","122","2","18","10437","10223","214","","","2749","02/12/2022 00:02:16"
"08","95311","030","45","Nou Barris","Porta","162","0","30","815","449","197","111","57408","51084","6324","","","15776","02/12/2022 00:02:16"
"08","95381","094","52","Nou Barris","la Prosperitat","176","0","24","511","312","155","40","31513","28570","2943","","","12759","02/12/2022 00:02:16"
"08","95382","095","52","Nou Barris","la Prosperitat","176","0","3","532","495","0","37","50197","46628","3569","","","26599","02/12/2022 00:02:16"
"08","95383","094","52","Nou Barris","la Prosperitat","176","0","5","458","346","69","43","30318","28614","1704","","","5885","02/12/2022 00:02:16"
"08","95384","094","52","Nou Barris","la Prosperitat","176","0","1","0","0","0","0","0","0","0","","","3285","02/12/2022 00:02:16"
"08","95410","097","52","Nou Barris","la Prosperitat","177","0","28","472","217","189","54","25097","21475","3622","","","6693","02/12/2022 00:02:16"
"08","95420","097","52","Nou Barris","la Prosperitat","177","0","19","369","113","208","14","23084","20300","2784","","","12531","02/12/2022 00:02:16"
"08","95433","097","52","Nou Barris","la Prosperitat","177","0","17","262","224","14","24","16864","16864","0","","","6604","02/12/2022 00:02:16"
"08","95440","096","52","Nou Barris","la Prosperitat","177","0","21","463","263","145","48","29047","23104","5943","","","5436","02/12/2022 00:02:16"
"08","95450","096","52","Nou Barris","la Prosperitat","177","0","3","239","108","127","4","12708","9450","3258","","","1888","02/12/2022 00:02:16"
"08","95460","096","52","Nou Barris","la Prosperitat","177","0","12","158","107","24","24","9698","9076","622","","","2376","02/12/2022 00:02:16"
"08","95470","096","52","Nou Barris","la Prosperitat","177","0","28","319","146","112","44","18279","15555","2724","","","5747","02/12/2022 00:02:16"
"08","95480","098","52","Nou Barris","la Prosperitat","177","0","24","456","309","42","102","26708","25851","857","","","5902","02/12/2022 00:02:16"
"08","95490","099","52","Nou Barris","la Prosperitat","177","0","41","320","240","13","40","19570","18376","1194","","","6041","02/12/2022 00:02:16"
"08","95500","099","52","Nou Barris","la Prosperitat","177","0","16","132","104","2","18","8955","8883","72","","","2474","02/12/2022 00:02:16"
"08","95510","093","52","Nou Barris","la Prosperitat","176","0","28","522","326","130","58","32166","28866","3300","","","7845","02/12/2022 00:02:16"
"08","95520","093","52","Nou Barris","la Prosperitat","176","0","1","11","1","0","10","2418","2418","0","","","4138","02/12/2022 00:02:16"
"08","95530","099","52","Nou Barris","la Prosperitat","177","0","17","133","77","1","33","9133","8351","782","","","2404","02/12/2022 00:02:16"
"08","95541","099","52","Nou Barris","la Prosperitat","177","0","20","144","116","2","25","9708","9620","88","","","2868","02/12/2022 00:02:16"
"08","95542","099","52","Nou Barris","la Prosperitat","177","0","1","0","0","0","0","0","0","0","","","270","02/12/2022 00:02:16"
"08","95550","100","52","Nou Barris","la Prosperitat","177","0","29","330","261","23","34","22741","21350","1391","","","5698","02/12/2022 00:02:16"
"08","95561","100","52","Nou Barris","la Prosperitat","177","0","30","539","333","134","60","32949","26265","6684","","","6901","02/12/2022 00:02:16"
"08","95562","099","52","Nou Barris","la Prosperitat","177","0","1","0","0","0","0","0","0","0","","","1170","02/12/2022 00:02:16"
"08","95570","101","52","Nou Barris","la Prosperitat","177","0","10","364","167","167","26","19732","15235","4497","","","3812","02/12/2022 00:02:16"
"08","95580","098","52","Nou Barris","la Prosperitat","177","0","27","276","241","5","21","18340","17272","1068","","","4562","02/12/2022 00:02:16"
"08","95601","101","52","Nou Barris","la Prosperitat","177","0","16","533","151","305","71","25327","17220","8107","","","6551","02/12/2022 00:02:16"
"08","95612","103","53","Nou Barris","la Trinitat Nova","178","0","7","0","0","0","0","0","0","0","","","9617","02/12/2022 00:02:16"
"08","95613","102","52","Nou Barris","la Prosperitat","177","0","8","146","77","57","12","19376","16452","2924","","","14490","02/12/2022 00:02:16"
"08","95614","101","52","Nou Barris","la Prosperitat","177","0","24","617","356","127","54","39261","34451","4810","","","10219","02/12/2022 00:02:16"
"08","95620","089","52","Nou Barris","la Prosperitat","175","0","22","355","232","56","44","25538","24350","1188","","","5269","02/12/2022 00:02:16"
"08","95630","089","52","Nou Barris","la Prosperitat","175","0","14","116","90","1","20","8333","7794","539","","","1952","02/12/2022 00:02:16"
"08","95640","089","52","Nou Barris","la Prosperitat","175","0","20","231","126","74","25","14067","11464","2603","","","3129","02/12/2022 00:02:16"
"08","95650","089","52","Nou Barris","la Prosperitat","175","0","20","141","86","10","25","9099","8741","358","","","3038","02/12/2022 00:02:16"
"08","95660","102","52","Nou Barris","la Prosperitat","177","0","20","188","131","5","24","10997","10997","0","","","2824","02/12/2022 00:02:16"
"08","95670","102","52","Nou Barris","la Prosperitat","177","0","24","219","153","4","26","11350","11286","64","","","2845","02/12/2022 00:02:16"
"08","95680","102","52","Nou Barris","la Prosperitat","177","0","9","196","122","24","32","12173","11566","607","","","2030","02/12/2022 00:02:16"
"08","95690","102","52","Nou Barris","la Prosperitat","177","0","8","159","133","0","24","10851","10451","400","","","1736","02/12/2022 00:02:16"
"08","95700","090","52","Nou Barris","la Prosperitat","175","0","10","541","64","455","19","17851","7035","10816","","","1817","02/12/2022 00:02:16"
"08","95710","090","52","Nou Barris","la Prosperitat","175","0","24","203","161","6","28","13840","13713","127","","","3356","02/12/2022 00:02:16"
"08","95720","099","52","Nou Barris","la Prosperitat","177","0","11","88","64","0","21","5618","5269","349","","","1481","02/12/2022 00:02:16"
"08","95730","090","52","Nou Barris","la Prosperitat","175","0","16","176","57","87","22","10777","8113","2664","","","2848","02/12/2022 00:02:16"
"08","95740","091","52","Nou Barris","la Prosperitat","175","0","23","245","158","31","31","17221","16262","959","","","4524","02/12/2022 00:02:16"
"08","95750","090","52","Nou Barris","la Prosperitat","175","0","23","319","203","59","39","18771","17717","1054","","","5156","02/12/2022 00:02:16"
"08","95760","090","52","Nou Barris","la Prosperitat","175","0","5","169","52","96","16","7758","6241","1517","","","1226","02/12/2022 00:02:16"
"08","95770","088","52","Nou Barris","la Prosperitat","175","0","9","193","75","98","19","9362","7490","1872","","","2102","02/12/2022 00:02:16"
"08","95780","088","52","Nou Barris","la Prosperitat","175","0","32","312","203","13","83","23604","20918","2686","","","6007","02/12/2022 00:02:16"
"08","95790","088","52","Nou Barris","la Prosperitat","175","0","20","175","134","2","30","12749","12150","599","","","3301","02/12/2022 00:02:16"
"08","95800","088","52","Nou Barris","la Prosperitat","175","0","13","121","92","3","19","7469","7469","0","","","2281","02/12/2022 00:02:16"
"08","95810","088","52","Nou Barris","la Prosperitat","175","0","9","69","45","1","22","5175","4781","394","","","3568","02/12/2022 00:02:16"
"08","95824","091","52","Nou Barris","la Prosperitat","175","0","10","383","59","306","17","14616","8038","6578","","","10635","02/12/2022 00:02:16"
"08","95830","091","52","Nou Barris","la Prosperitat","175","0","19","290","146","101","37","16515","13556","2959","","","3393","02/12/2022 00:02:16"
"08","95840","093","52","Nou Barris","la Prosperitat","176","0","19","179","135","11","24","11987","11756","231","","","3226","02/12/2022 00:02:16"
"08","95852","092","52","Nou Barris","la Prosperitat","176","0","15","211","95","85","31","23637","20201","3436","","","20060","02/12/2022 00:02:16"
"08","95853","092","52","Nou Barris","la Prosperitat","176","0","1","19","1","1","0","1372","1372","0","","","6843","02/12/2022 00:02:16"
"08","95854","092","52","Nou Barris","la Prosperitat","176","0","11","765","326","383","40","34326","29357","4969","","","6044","02/12/2022 00:02:16"
"08","95855","093","52","Nou Barris","la Prosperitat","176","0","12","179","117","39","20","11309","10175","1134","","","3428","02/12/2022 00:02:16"
"08","95860","084","52","Nou Barris","la Prosperitat","174","0","33","614","488","12","112","50852","45425","5427","","","10666","02/12/2022 00:02:16"
"08","95870","091","52","Nou Barris","la Prosperitat","175","0","21","208","146","0","39","13225","13033","192","","","3052","02/12/2022 00:02:16"
"08","95880","085","52","Nou Barris","la Prosperitat","174","0","19","202","165","0","31","14340","14095","245","","","5016","02/12/2022 00:02:16"
"08","95890","085","52","Nou Barris","la Prosperitat","174","0","29","423","191","144","51","23845","19556","4289","","","5990","02/12/2022 00:02:16"
"08","95900","086","52","Nou Barris","la Prosperitat","174","0","36","301","226","1","52","17329","17206","123","","","5506","02/12/2022 00:02:16"
"08","95911","087","52","Nou Barris","la Prosperitat","175","0","5","137","91","31","12","7394","6686","708","","","1444","02/12/2022 00:02:16"
"08","95912","087","52","Nou Barris","la Prosperitat","175","0","16","209","171","2","28","13483","12944","539","","","3655","02/12/2022 00:02:16"
"08","95920","087","52","Nou Barris","la Prosperitat","175","0","21","246","164","43","30","14288","13176","1112","","","3589","02/12/2022 00:02:16"
"08","95930","087","52","Nou Barris","la Prosperitat","175","0","25","142","100","2","33","9690","9602","88","","","2929","02/12/2022 00:02:16"
"08","95940","087","52","Nou Barris","la Prosperitat","175","0","3","97","58","20","16","6227","5727","500","","","2206","02/12/2022 00:02:16"
"08","95951","086","52","Nou Barris","la Prosperitat","174","0","11","187","153","4","23","13255","12261","994","","","2873","02/12/2022 00:02:16"
"08","95952","086","52","Nou Barris","la Prosperitat","174","0","9","221","136","61","23","13620","11169","2451","","","2400","02/12/2022 00:02:16"
"08","95960","086","52","Nou Barris","la Prosperitat","174","0","26","380","221","94","50","24640","21531","3109","","","6405","02/12/2022 00:02:16"
"08","95970","085","52","Nou Barris","la Prosperitat","174","0","18","124","93","1","21","8470","8201","269","","","2745","02/12/2022 00:02:16"
"08","95980","085","52","Nou Barris","la Prosperitat","174","0","5","196","154","0","42","10825","10485","340","","","2566","02/12/2022 00:02:16"
"08","95990","083","52","Nou Barris","la Prosperitat","174","0","1","20","0","0","20","6933","6558","375","","","4530","02/12/2022 00:02:16"
"08","96000","083","52","Nou Barris","la Prosperitat","174","0","14","239","112","47","40","19062","16780","2282","","","6605","02/12/2022 00:02:16"
"08","96010","083","52","Nou Barris","la Prosperitat","174","0","21","419","259","22","58","25998","24521","1477","","","4709","02/12/2022 00:02:16"
"08","96020","083","52","Nou Barris","la Prosperitat","174","0","8","141","104","0","35","8990","8069","921","","","1349","02/12/2022 00:02:16"
"08","96030","082","51","Nou Barris","Verdun","173","0","32","612","440","77","66","37634","33240","4394","","","7958","02/12/2022 00:02:16"
"08","96040","082","51","Nou Barris","Verdun","173","0","32","375","298","0","58","24732","24257","475","","","5367","02/12/2022 00:02:16"
"08","96051","076","51","Nou Barris","Verdun","172","0","23","328","276","2","45","21041","20814","227","","","4466","02/12/2022 00:02:16"
"08","96054","076","51","Nou Barris","Verdun","172","0","27","222","174","3","36","22441","15372","7069","","","8791","02/12/2022 00:02:16"
"08","96060","075","51","Nou Barris","Verdun","172","0","33","339","242","9","66","21889","21253","636","","","5945","02/12/2022 00:02:16"
"08","96070","075","51","Nou Barris","Verdun","172","0","22","255","188","14","47","16516","15891","625","","","4055","02/12/2022 00:02:16"
"08","96083","075","51","Nou Barris","Verdun","172","0","37","386","211","73","64","23995","20305","3690","","","6400","02/12/2022 00:02:16"
"08","96093","075","51","Nou Barris","Verdun","172","0","14","198","101","79","10","10160","8274","1886","","","2962","02/12/2022 00:02:16"
"08","96094","074","50","Nou Barris","les Roquetes","171","0","1","2","0","0","2","803","678","125","","","712","02/12/2022 00:02:16"
"08","96095","074","50","Nou Barris","les Roquetes","171","0","1","2","0","0","2","861","0","861","","","729","02/12/2022 00:02:16"
"08","96100","075","51","Nou Barris","Verdun","172","0","28","161","109","1","28","9619","9619","0","","","4452","02/12/2022 00:02:16"
"08","96113","077","51","Nou Barris","Verdun","172","0","2","6","0","0","6","1109","1109","0","","","2011","02/12/2022 00:02:16"
"08","96120","077","51","Nou Barris","Verdun","172","0","14","119","55","6","43","5824","5526","298","","","1773","02/12/2022 00:02:16"
"08","96134","077","51","Nou Barris","Verdun","172","0","3","289","115","164","10","16317","11059","5258","","","3848","02/12/2022 00:02:16"
"08","96141","076","51","Nou Barris","Verdun","172","0","23","175","103","6","53","11587","11538","49","","","3508","02/12/2022 00:02:16"
"08","96142","076","51","Nou Barris","Verdun","172","0","23","248","191","12","36","18532","17070","1462","","","5912","02/12/2022 00:02:16"
"08","96143","076","51","Nou Barris","Verdun","172","0","1","8","1","0","5","3207","3207","0","","","3504","02/12/2022 00:02:16"
"08","96154","077","51","Nou Barris","Verdun","172","0","4","573","189","360","24","33736","23043","10693","","","9251","02/12/2022 00:02:16"
"08","96160","077","51","Nou Barris","Verdun","172","0","3","390","120","256","14","18918","11244","7674","","","4144","02/12/2022 00:02:16"
"08","96170","077","51","Nou Barris","Verdun","172","0","4","229","115","107","7","15558","12369","3189","","","3939","02/12/2022 00:02:16"
"08","96180","078","51","Nou Barris","Verdun","173","0","12","185","184","0","1","8781","8781","0","","","5832","02/12/2022 00:02:16"
"08","96190","078","51","Nou Barris","Verdun","173","0","11","236","236","0","0","11515","11515","0","","","7192","02/12/2022 00:02:16"
"08","96200","079","51","Nou Barris","Verdun","173","0","26","201","108","26","57","12947","11426","1521","","","3976","02/12/2022 00:02:16"
"08","96211","080","51","Nou Barris","Verdun","173","0","19","179","141","2","29","12122","11764","358","","","2859","02/12/2022 00:02:16"
"08","96220","080","51","Nou Barris","Verdun","173","0","42","813","303","412","69","39339","32220","7119","","","10356","02/12/2022 00:02:16"
"08","96230","080","51","Nou Barris","Verdun","173","0","30","258","198","0","39","16848","16848","0","","","3709","02/12/2022 00:02:16"
"08","96240","081","51","Nou Barris","Verdun","173","0","37","418","304","46","55","27875","26803","1072","","","7419","02/12/2022 00:02:16"
"08","96250","081","51","Nou Barris","Verdun","173","0","28","408","302","0","60","28037","26604","1433","","","6681","02/12/2022 00:02:16"
"08","96260","079","51","Nou Barris","Verdun","173","0","16","123","93","0","27","7851","7728","123","","","2093","02/12/2022 00:02:16"
"08","96270","079","51","Nou Barris","Verdun","173","0","28","203","154","0","39","12696","12557","139","","","3619","02/12/2022 00:02:16"
"08","96283","079","51","Nou Barris","Verdun","173","0","1","0","0","0","0","0","0","0","","","359","02/12/2022 00:02:16"
"08","96284","079","51","Nou Barris","Verdun","173","0","3","48","48","0","0","2304","2304","0","","","1323","02/12/2022 00:02:16"
"08","96290","079","51","Nou Barris","Verdun","173","0","20","183","149","0","29","11356","11133","223","","","2721","02/12/2022 00:02:16"
"08","96300","079","51","Nou Barris","Verdun","173","0","4","76","76","0","0","6468","6468","0","","","2127","02/12/2022 00:02:16"
"08","96310","078","51","Nou Barris","Verdun","173","0","7","193","193","0","0","14595","12888","1707","","","6303","02/12/2022 00:02:16"
"08","96320","078","51","Nou Barris","Verdun","173","0","10","187","186","0","1","13041","12937","104","","","5596","02/12/2022 00:02:16"
"08","96330","057","48","Nou Barris","la Guineueta","168","0","4","33","2","0","31","60783","60783","0","","","60695","02/12/2022 00:02:16"
"08","96331","064","49","Nou Barris","Canyelles","169","0","1","3","0","0","3","363","363","0","","","2926","02/12/2022 00:02:16"
"08","96332","073","50","Nou Barris","les Roquetes","171","0","1","5","0","0","5","2094","2094","0","","","6456","02/12/2022 00:02:16"
"08","96340","057","48","Nou Barris","la Guineueta","168","0","16","403","385","0","18","35581","35581","0","","","27106","02/12/2022 00:02:16"
"08","96351","057","48","Nou Barris","la Guineueta","168","0","12","219","209","0","10","24027","23379","648","","","8990","02/12/2022 00:02:16"
"08","96360","056","48","Nou Barris","la Guineueta","168","0","13","297","296","0","1","27543","26455","1088","","","18470","02/12/2022 00:02:16"
"08","96370","056","48","Nou Barris","la Guineueta","168","0","16","433","401","0","32","29315","29315","0","","","22909","02/12/2022 00:02:16"
"08","96380","058","48","Nou Barris","la Guineueta","168","0","16","415","392","0","23","33133","33086","47","","","25093","02/12/2022 00:02:16"
"08","96390","058","48","Nou Barris","la Guineueta","168","0","16","382","343","0","38","30518","30518","0","","","22370","02/12/2022 00:02:16"
"08","96391","062","49","Nou Barris","Canyelles","169","0","1","0","0","0","0","0","0","0","","","3258","02/12/2022 00:02:16"
"08","96392","062","49","Nou Barris","Canyelles","169","0","1","0","0","0","0","0","0","0","","","3005","02/12/2022 00:02:16"
"08","96401","059","48","Nou Barris","la Guineueta","168","0","7","194","178","6","10","15135","15135","0","","","8467","02/12/2022 00:02:16"
"08","96402","059","48","Nou Barris","la Guineueta","168","0","16","334","282","4","48","32070","31749","321","","","23961","02/12/2022 00:02:16"
"08","96403","060","49","Nou Barris","Canyelles","169","0","9","276","254","0","22","26891","26666","225","","","8134","02/12/2022 00:02:16"
"08","96404","060","49","Nou Barris","Canyelles","169","0","3","58","0","0","58","4942","3038","1904","","","5955","02/12/2022 00:02:16"
"08","96411","116","56","Nou Barris","Vallbona","181","0","18","10","3","1","2","467","467","0","","","12219","02/12/2022 00:02:16"
"08","96412","116","56","Nou Barris","Vallbona","181","0","32","47","17","3","15","2919","2724","195","","","14071","02/12/2022 00:02:16"
"08","96413","116","56","Nou Barris","Vallbona","181","0","38","84","23","10","28","4769","4312","457","","","20367","02/12/2022 00:02:16"
